postTime,msgFrom,title,link,desc
2016/12/12,西安交通大学第一附属医院,关于SLT眼科小梁成型激光治疗仪采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4717.htm,关于SLT眼科小梁成型激光治疗仪采购项目院内招标公告
2016/12/14,西安交通大学第一附属医院,关于自体血离心机项目的院内招标(集体采购)公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4722.htm,关于自体血离心机项目的院内招标(集体采购)公告
2016/12/23,西安交通大学第一附属医院,关于口腔综合治疗椅项目的院内招标(集体采购)公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4742.htm,关于口腔综合治疗椅项目的院内招标(集体采购)公告
2014/09/19,西安交通大学第一附属医院,关于总三碘甲腺原氨酸等试剂招标（集体采购）的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2741.htm,关于总三碘甲腺原氨酸等试剂招标（集体采购）的公告
2016/12/20,西安交通大学第一附属医院,关于能量助推系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4734.htm,关于能量助推系统项目的招标公告
2016/12/23,西安交通大学第一附属医院,关于自体血离心机项目的院内招标(集体采购)公告（第2次）-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4741.htm,关于自体血离心机项目的院内招标(集体采购)公告（第2次）
2017/01/03,西安交通大学第一附属医院,关于智能体检管理系统项目项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4758.htm,关于智能体检管理系统项目项目院内招标（集体采购）公告
2017/01/04,西安交通大学第一附属医院,关于便携式一体式脑电图肌电诱发电位仪项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4764.htm,关于便携式一体式脑电图肌电诱发电位仪项目院内招标（集体采购）公告
2016/11/23,西安交通大学第一附属医院,关于兴善寺医院导视系统设计、制作安装项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4666.htm,关于兴善寺医院导视系统设计、制作安装项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于神经外科立体定向系统院内招标（集体采购）的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2769.htm,关于神经外科立体定向系统院内招标（集体采购）的公告
2016/11/22,西安交通大学第一附属医院,关于全自动多功能血液净化治疗机采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4664.htm,关于全自动多功能血液净化治疗机采购项目院内招标公告
2016/11/28,西安交通大学第一附属医院,关于厌氧培养系统采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4674.htm,关于厌氧培养系统采购项目院内招标公告
2016/11/29,西安交通大学第一附属医院,关于院内橡胶及塑胶地板零星维修项目院内招标结果的公示-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4677.htm,关于院内橡胶及塑胶地板零星维修项目院内招标结果的公示
2016/11/28,西安交通大学第一附属医院,关于KIS能量助推系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4672.htm,关于KIS能量助推系统项目的招标公告
2016/11/24,西安交通大学第一附属医院,关于椎间孔镜专用动力系统采购项目院内招标第二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4667.htm,关于椎间孔镜专用动力系统采购项目院内招标第二次公告
2016/11/30,西安交通大学第一附属医院,关于气管镜项目的院内招标(集体采购)公告(第2次)-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4683.htm,关于气管镜项目的院内招标(集体采购)公告(第2次)
2016/11/28,西安交通大学第一附属医院,关于高流量温液装置采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4675.htm,关于高流量温液装置采购项目院内招标公告
2016/12/02,西安交通大学第一附属医院,关于不锈钢门及门禁系统制安项目的招标二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4686.htm,关于不锈钢门及门禁系统制安项目的招标二次公告
2016/12/05,西安交通大学第一附属医院,关于细胞免疫楼工程项目、住院大楼手术部改造工程项目监理项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4694.htm,关于细胞免疫楼工程项目、住院大楼手术部改造工程项目监理项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于病案移动密集架招标（集体采购）的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2743.htm,关于病案移动密集架招标（集体采购）的公告
2016/11/22,西安交通大学第一附属医院,关于术后镇痛泵项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4661.htm,关于术后镇痛泵项目的招标公告
2016/11/29,西安交通大学第一附属医院,关于医院2016年职工福利项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4676.htm,关于医院2016年职工福利项目院内招标（集体采购）公告
2016/11/30,西安交通大学第一附属医院,关于呼吸机维保项目的招标二次公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4682.htm,关于呼吸机维保项目的招标二次公告
