postTime,msgFrom,title,link,desc
2011/08/23,陕西省人民医院,陕西省人民医院关于招聘护理员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10666.htm,陕西省人民医院关于招聘护理员的通知
2011/08/30,陕西省人民医院,陕西省人民医院关于招聘护理员面试时间及地点的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10672.htm,陕西省人民医院关于招聘护理员面试时间及地点的通知
2014/04/28,陕西省人民医院,陕西省人民医院招聘药学技术人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10191.htm,陕西省人民医院招聘药学技术人员的通知
2014/05/04,陕西省人民医院,陕西省人民医院陕西秦医科贸实业公司2014年聘用制技术人员招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10163.htm,陕西省人民医院陕西秦医科贸实业公司2014年聘用制技术人员招聘公告
2014/06/05,陕西省人民医院,陕西秦医科贸实业公司2014年聘用制技术人员招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10106.htm,陕西秦医科贸实业公司2014年聘用制技术人员招聘公告
2014/04/04,陕西省人民医院,2014年陕西省人民医院公开招聘工作人员体检考察名单-陕西省人民医院,http://www.spph-sx.com/info/1072/10211.htm,2014年陕西省人民医院公开招聘工作人员体检考察名单
2014/04/01,陕西省人民医院,2014年陕西省人民医院公开招聘工作人员笔试、面试成绩公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10210.htm,2014年陕西省人民医院公开招聘工作人员笔试、面试成绩公示
2014/02/25,陕西省人民医院,陕西省人民医院公开招聘硕士毕业生公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10218.htm,陕西省人民医院公开招聘硕士毕业生公告
2014/01/06,陕西省人民医院,心外科招聘有证护士、护工的公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10232.htm,心外科招聘有证护士、护工的公告
2014/02/08,陕西省人民医院,陕西省人民医院中心实验室招聘启事-陕西省人民医院,http://www.spph-sx.com/info/1072/10245.htm,陕西省人民医院中心实验室招聘启事
2014/04/16,陕西省人民医院,陕西省人民医院中心实验室招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10183.htm,陕西省人民医院中心实验室招聘公告
2014/04/17,陕西省人民医院,陕西省人民医院2014年聘用制医技人员招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10184.htm,陕西省人民医院2014年聘用制医技人员招聘公告
2013/10/12,陕西省人民医院,陕西省人民医院关于中心实验室招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10267.htm,陕西省人民医院关于中心实验室招聘名单的公示
2012/02/15,陕西省人民医院,心外科招聘护士公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10580.htm,心外科招聘护士公告
2011/12/06,陕西省人民医院,陕西省人民医院关于招聘电工的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10624.htm,陕西省人民医院关于招聘电工的通知
2013/08/30,陕西省人民医院,陕西省人民医院关于收费员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10312.htm,陕西省人民医院关于收费员招聘名单的公示
